source,target,gate,beta,K,n,sign
AKT_pS473,NF-kB-p65_pS536,2.061153470123145e-09,-5.357388772608829e-07,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,NF-kB-p65_pS536,2.061153470123145e-09,-5.357391046345583e-07,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,NF-kB-p65_pS536,2.061153470123145e-09,-5.357398435990035e-07,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,NF-kB-p65_pS536,2.061153470123145e-09,-5.357401846595167e-07,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,NF-kB-p65_pS536,2.061153470123145e-09,-5.357410941542184e-07,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,NF-kB-p65_pS536,2.061153470123145e-09,-5.357414352147316e-07,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,NF-kB-p65_pS536,2.061153470123145e-09,-5.357414352147316e-07,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,NF-kB-p65_pS536,2.061153470123145e-09,-5.357435952646483e-07,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,NF-kB-p65_pS536,2.061153470123145e-09,-5.357439931685803e-07,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,NF-kB-p65_pS536,2.061153470123145e-09,-5.357459826882405e-07,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,NF-kB-p65_pS536,2.061153470123145e-09,-5.357464942790102e-07,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,NF-kB-p65_pS536,2.061153470123145e-09,-5.357477448342252e-07,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,NF-kB-p65_pS536,2.061153470123145e-09,-5.357478585210629e-07,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,NF-kB-p65_pS536,2.061153470123145e-09,-5.35748199581576e-07,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,NF-kB-p65_pS536,2.061153470123145e-09,-5.357483132684138e-07,0.6931481957435608,0.6931481957435608,activation
p27_pT157,NF-kB-p65_pS536,2.061153470123145e-09,-5.357488248591835e-07,0.6931481957435608,0.6931481957435608,activation
FOXO3a_pS318_S321,NF-kB-p65_pS536,2.061153470123145e-09,-5.357492227631155e-07,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,NF-kB-p65_pS536,2.061153470123145e-09,-5.357492227631155e-07,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,NF-kB-p65_pS536,2.061153470123145e-09,-5.357495069802098e-07,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,NF-kB-p65_pS536,2.061153470123145e-09,-5.357497343538853e-07,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,NF-kB-p65_pS536,2.061153470123145e-09,-5.357503596314928e-07,0.6931481957435608,0.6931481957435608,activation
p27_pT198,NF-kB-p65_pS536,2.061153470123145e-09,-5.357508143788436e-07,0.6931481957435608,0.6931481957435608,activation
ER-alpha_pS118,NF-kB-p65_pS536,2.061153470123145e-09,-5.357510985959379e-07,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,NF-kB-p65_pS536,2.061153470123145e-09,-5.357529744287604e-07,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,NF-kB-p65_pS536,2.061153470123145e-09,-5.35753542862949e-07,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,NF-kB-p65_pS536,2.061153470123145e-09,-5.357536565497867e-07,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,NF-kB-p65_pS536,2.061153470123145e-09,-5.357553050089336e-07,0.6931481957435608,0.6931481957435608,activation
S6_pS235_S236,p27_pT157,2.061153470123145e-09,-1.1859478945552837e-06,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,p27_pT157,2.061153470123145e-09,-1.1859494861710118e-06,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,p27_pT157,2.061153470123145e-09,-1.1859505093525513e-06,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,p27_pT157,2.061153470123145e-09,-1.1859507367262268e-06,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,p27_pT157,2.061153470123145e-09,-1.1859509640999022e-06,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,p27_pT157,2.061153470123145e-09,-1.1859509640999022e-06,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,p27_pT157,2.061153470123145e-09,-1.185951418847253e-06,0.6931481957435608,0.6931481957435608,activation
STAT3_pY705,p27_pT157,2.061153470123145e-09,-1.1859516462209285e-06,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,p27_pT157,2.061153470123145e-09,-1.1859523283419549e-06,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,p27_pT157,2.061153470123145e-09,-1.185952669402468e-06,0.6931481957435608,0.6931481957435608,activation
p27_pT198,p27_pT157,2.061153470123145e-09,-1.1859528967761435e-06,0.6931481957435608,0.6931481957435608,activation
c-Raf_pS338,p27_pT157,2.061153470123145e-09,-1.1859533515234943e-06,0.6931481957435608,0.6931481957435608,activation
S6_pS240_S244,p27_pT157,2.061153470123145e-09,-1.185953465210332e-06,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,p27_pT157,2.061153470123145e-09,-1.1859538062708452e-06,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,p27_pT157,2.061153470123145e-09,-1.1859541473313584e-06,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,p27_pT157,2.061153470123145e-09,-1.1859544883918716e-06,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,p27_pT157,2.061153470123145e-09,-1.1859544883918716e-06,0.6931481957435608,0.6931481957435608,activation
ER-alpha_pS118,p27_pT157,2.061153470123145e-09,-1.1859546020787093e-06,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,p27_pT157,2.061153470123145e-09,-1.1859546020787093e-06,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,p27_pT157,2.061153470123145e-09,-1.1859548294523847e-06,0.6931481957435608,0.6931481957435608,activation
c-JUN_pS73,p27_pT157,2.061153470123145e-09,-1.1859548294523847e-06,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,p27_pT157,2.061153470123145e-09,-1.1859549431392225e-06,0.6931481957435608,0.6931481957435608,activation
Src_pY527,p27_pT157,2.061153470123145e-09,-1.1859549431392225e-06,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,p27_pT157,2.061153470123145e-09,-1.1859549431392225e-06,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,p27_pT157,2.061153470123145e-09,-1.185955511573411e-06,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,p27_pT157,2.061153470123145e-09,-1.1859556252602488e-06,0.6931481957435608,0.6931481957435608,activation
Src_pY416,p27_pT157,2.061153470123145e-09,-1.1859557389470865e-06,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,p27_pT157,2.061153470123145e-09,-1.1859565347549506e-06,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,p27_pT157,2.061153470123145e-09,-1.1859566484417883e-06,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,p27_pT157,2.061153470123145e-09,-1.1859574442496523e-06,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,p27_pT157,2.061153470123145e-09,-1.1859574442496523e-06,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,p27_pT157,2.061153470123145e-09,-1.1859577853101655e-06,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,p27_pT157,2.061153470123145e-09,-1.185958012683841e-06,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,p27_pT157,2.061153470123145e-09,-1.1859585811180295e-06,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,p27_pT157,2.061153470123145e-09,-1.1859590358653804e-06,0.6931481957435608,0.6931481957435608,activation
ACC_pS79,p27_pT157,2.061153470123145e-09,-1.1859591495522182e-06,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,p27_pT157,2.061153470123145e-09,-1.1859592632390559e-06,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS9,p27_pT157,2.061153470123145e-09,-1.1859602864205954e-06,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,p27_pT157,2.061153470123145e-09,-1.1859632422783761e-06,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611111297796015e-06,0.6931481957435608,0.6931481957435608,activation
c-JUN_pS73,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611114935774822e-06,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611115845269524e-06,0.6931481957435608,0.6931481957435608,activation
EGFR_pY992,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611118573753629e-06,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611123121227138e-06,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611123121227138e-06,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611123121227138e-06,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611123121227138e-06,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61112403072184e-06,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611124940216541e-06,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611125849711243e-06,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611126759205945e-06,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611126759205945e-06,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611126759205945e-06,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611127668700647e-06,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611127668700647e-06,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611128578195348e-06,0.6931481957435608,0.6931481957435608,activation
p27_pT198,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611128578195348e-06,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611128578195348e-06,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61112948769005e-06,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611130397184752e-06,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611130397184752e-06,0.6931481957435608,0.6931481957435608,activation
ACC_pS79,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611132216174155e-06,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611132216174155e-06,0.6931481957435608,0.6931481957435608,activation
S6_pS235_S236,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611132216174155e-06,0.6931481957435608,0.6931481957435608,activation
STAT3_pY705,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611132216174155e-06,0.6931481957435608,0.6931481957435608,activation
Src_pY416,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611132216174155e-06,0.6931481957435608,0.6931481957435608,activation
S6_pS240_S244,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611133125668857e-06,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611133125668857e-06,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611134035163559e-06,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611134035163559e-06,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61113494465826e-06,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61113494465826e-06,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61113494465826e-06,0.6931481957435608,0.6931481957435608,activation
Src_pY527,FOXO3a_pS318_S321,2.061153470123145e-09,-8.61113494465826e-06,0.6931481957435608,0.6931481957435608,activation
c-Raf_pS338,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611136763647664e-06,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611136763647664e-06,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611137673142366e-06,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS9,FOXO3a_pS318_S321,2.061153470123145e-09,-8.611140401626471e-06,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043800547369756e-05,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043852388567757e-05,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043908777239267e-05,0.6931481957435608,0.6931481957435608,activation
ACC_pS79,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043916962691583e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043929695617408e-05,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043934243090916e-05,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043959708942566e-05,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043962437426671e-05,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043975170352496e-05,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043976079847198e-05,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043990631762426e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS240_S244,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043996998225339e-05,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043998817214742e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,MAPK_pT202_Y204,2.061153470123145e-09,-1.4043999726709444e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT198,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044006093172356e-05,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044008821656462e-05,0.6931481957435608,0.6931481957435608,activation
Src_pY416,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044008821656462e-05,0.6931481957435608,0.6931481957435608,activation
c-JUN_pS73,MAPK_pT202_Y204,2.061153470123145e-09,-1.404401791660348e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS235_S236,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044024283066392e-05,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044027921045199e-05,0.6931481957435608,0.6931481957435608,activation
ER-alpha_pS118,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044030649529304e-05,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044032468518708e-05,0.6931481957435608,0.6931481957435608,activation
Src_pY527,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044055205886252e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS9,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044063391338568e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,MAPK_pT202_Y204,2.061153470123145e-09,-1.404406430083327e-05,0.6931481957435608,0.6931481957435608,activation
STAT3_pY705,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044067029317375e-05,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044067938812077e-05,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044068848306779e-05,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,MAPK_pT202_Y204,2.061153470123145e-09,-1.404406975780148e-05,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044077033759095e-05,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044081581232604e-05,0.6931481957435608,0.6931481957435608,activation
FOXO3a_pS318_S321,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044097042642534e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044097952137236e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044109775568359e-05,0.6931481957435608,0.6931481957435608,activation
c-Raf_pS338,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044124327483587e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,MAPK_pT202_Y204,2.061153470123145e-09,-1.404414160788292e-05,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,MAPK_pT202_Y204,2.061153470123145e-09,-1.404414615535643e-05,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044209819985554e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,MAPK_pT202_Y204,2.061153470123145e-09,-1.4044228919374291e-05,0.6931481957435608,0.6931481957435608,activation
STAT3_pY705,ACC_pS79,2.061153470123145e-09,-1.9685512597789057e-05,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,ACC_pS79,2.061153470123145e-09,-1.9685527149704285e-05,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,ACC_pS79,2.061153470123145e-09,-1.9685530787683092e-05,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,ACC_pS79,2.061153470123145e-09,-1.9685538063640706e-05,0.6931481957435608,0.6931481957435608,activation
c-JUN_pS73,ACC_pS79,2.061153470123145e-09,-1.9685541701619513e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS9,ACC_pS79,2.061153470123145e-09,-1.9685543520608917e-05,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,ACC_pS79,2.061153470123145e-09,-1.968554533959832e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,ACC_pS79,2.061153470123145e-09,-1.9685547158587724e-05,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,ACC_pS79,2.061153470123145e-09,-1.9685547158587724e-05,0.6931481957435608,0.6931481957435608,activation
c-Raf_pS338,ACC_pS79,2.061153470123145e-09,-1.968555079656653e-05,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,ACC_pS79,2.061153470123145e-09,-1.968555079656653e-05,0.6931481957435608,0.6931481957435608,activation
p70S6K_pT389,ACC_pS79,2.061153470123145e-09,-1.968555079656653e-05,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,ACC_pS79,2.061153470123145e-09,-1.9685552615555935e-05,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,ACC_pS79,2.061153470123145e-09,-1.9685554434545338e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS240_S244,ACC_pS79,2.061153470123145e-09,-1.9685554434545338e-05,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,ACC_pS79,2.061153470123145e-09,-1.9685554434545338e-05,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,ACC_pS79,2.061153470123145e-09,-1.9685556253534742e-05,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,ACC_pS79,2.061153470123145e-09,-1.9685556253534742e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,ACC_pS79,2.061153470123145e-09,-1.9685561710502952e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT157,ACC_pS79,2.061153470123145e-09,-1.9685561710502952e-05,0.6931481957435608,0.6931481957435608,activation
FOXO3a_pS318_S321,ACC_pS79,2.061153470123145e-09,-1.9685563529492356e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,ACC_pS79,2.061153470123145e-09,-1.9685563529492356e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT198,ACC_pS79,2.061153470123145e-09,-1.9685563529492356e-05,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,ACC_pS79,2.061153470123145e-09,-1.968556534848176e-05,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,ACC_pS79,2.061153470123145e-09,-1.968556534848176e-05,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,ACC_pS79,2.061153470123145e-09,-1.9685567167471163e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS235_S236,ACC_pS79,2.061153470123145e-09,-1.9685567167471163e-05,0.6931481957435608,0.6931481957435608,activation
Src_pY527,ACC_pS79,2.061153470123145e-09,-1.9685567167471163e-05,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,ACC_pS79,2.061153470123145e-09,-1.9685567167471163e-05,0.6931481957435608,0.6931481957435608,activation
Src_pY416,ACC_pS79,2.061153470123145e-09,-1.9685572624439374e-05,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,ACC_pS79,2.061153470123145e-09,-1.9685574443428777e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,ACC_pS79,2.061153470123145e-09,-1.968557626241818e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,ACC_pS79,2.061153470123145e-09,-1.9685578081407584e-05,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,ACC_pS79,2.061153470123145e-09,-1.9685579900396988e-05,0.6931481957435608,0.6931481957435608,activation
ER-alpha_pS118,ACC_pS79,2.061153470123145e-09,-1.9685583538375795e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,ACC_pS79,2.061153470123145e-09,-1.96855853573652e-05,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,ACC_pS79,2.061153470123145e-09,-1.9685587176354602e-05,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,ACC_pS79,2.061153470123145e-09,-1.9685588995344006e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY992,ACC_pS79,2.061153470123145e-09,-1.9685614461195655e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT157,EGFR_pY1173,2.061153470123145e-09,-3.256919080740772e-05,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,EGFR_pY1173,2.061153470123145e-09,-3.256920172134414e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,EGFR_pY1173,2.061153470123145e-09,-3.256920899730176e-05,0.6931481957435608,0.6931481957435608,activation
YB-1_PS102,EGFR_pY1173,2.061153470123145e-09,-3.256920899730176e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,EGFR_pY1173,2.061153470123145e-09,-3.2569212635280564e-05,0.6931481957435608,0.6931481957435608,activation
PRAS40_pT246,EGFR_pY1173,2.061153470123145e-09,-3.2569212635280564e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,EGFR_pY1173,2.061153470123145e-09,-3.256921627325937e-05,0.6931481957435608,0.6931481957435608,activation
mTOR_pS2448,EGFR_pY1173,2.061153470123145e-09,-3.256921627325937e-05,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,EGFR_pY1173,2.061153470123145e-09,-3.256921991123818e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,EGFR_pY1173,2.061153470123145e-09,-3.256921991123818e-05,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,EGFR_pY1173,2.061153470123145e-09,-3.2569223549216986e-05,0.6931481957435608,0.6931481957435608,activation
STAT3_pY705,EGFR_pY1173,2.061153470123145e-09,-3.2569223549216986e-05,0.6931481957435608,0.6931481957435608,activation
c-Raf_pS338,EGFR_pY1173,2.061153470123145e-09,-3.2569223549216986e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,EGFR_pY1173,2.061153470123145e-09,-3.256922718719579e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,EGFR_pY1173,2.061153470123145e-09,-3.256922718719579e-05,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,EGFR_pY1173,2.061153470123145e-09,-3.256922718719579e-05,0.6931481957435608,0.6931481957435608,activation
Src_pY527,EGFR_pY1173,2.061153470123145e-09,-3.256922718719579e-05,0.6931481957435608,0.6931481957435608,activation
YAP_pS127,EGFR_pY1173,2.061153470123145e-09,-3.256922718719579e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS235_S236,EGFR_pY1173,2.061153470123145e-09,-3.25692308251746e-05,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,EGFR_pY1173,2.061153470123145e-09,-3.25692308251746e-05,0.6931481957435608,0.6931481957435608,activation
CHK2_pT68,EGFR_pY1173,2.061153470123145e-09,-3.256923446315341e-05,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,EGFR_pY1173,2.061153470123145e-09,-3.256923446315341e-05,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,EGFR_pY1173,2.061153470123145e-09,-3.256923446315341e-05,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,EGFR_pY1173,2.061153470123145e-09,-3.2569238101132214e-05,0.6931481957435608,0.6931481957435608,activation
CHK1_pS345,EGFR_pY1173,2.061153470123145e-09,-3.2569238101132214e-05,0.6931481957435608,0.6931481957435608,activation
c-JUN_pS73,EGFR_pY1173,2.061153470123145e-09,-3.2569238101132214e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,EGFR_pY1173,2.061153470123145e-09,-3.256924173911102e-05,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,EGFR_pY1173,2.061153470123145e-09,-3.256924173911102e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,EGFR_pY1173,2.061153470123145e-09,-3.256924173911102e-05,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,EGFR_pY1173,2.061153470123145e-09,-3.256924173911102e-05,0.6931481957435608,0.6931481957435608,activation
