condition_idx,condition_name,time_idx,time_min,protein_idx,protein_name,teacher_pred,student_pred,abs_error,rel_error,squared_error,needs_update,priority_score,time_phase
26,HGF|GSK690693_GSK1120212,90,90.0,21,MEK1_pS217_S221,0.219071,0.224748,0.005677,0.025913,3.223e-05,0,0.03887,late
26,HGF|GSK690693_GSK1120212,90,90.0,22,mTOR_pS2448,0.431385,0.431832,0.000447,0.001036,2e-07,0,0.001553,late
26,HGF|GSK690693_GSK1120212,90,90.0,23,NF-kB-p65_pS536,0.520597,0.506274,0.014323,0.027513,0.00020515,0,0.041269,late
26,HGF|GSK690693_GSK1120212,90,90.0,24,p27_pT157,0.628912,0.631578,0.002666,0.004239,7.11e-06,0,0.006358,late
26,HGF|GSK690693_GSK1120212,90,90.0,25,p27_pT198,0.430389,0.434304,0.003916,0.009098,1.533e-05,0,0.013647,late
26,HGF|GSK690693_GSK1120212,90,90.0,26,p38_pT180_Y182,0.174771,0.176751,0.00198,0.011331,3.92e-06,0,0.016997,late
26,HGF|GSK690693_GSK1120212,90,90.0,27,p70S6K_pT389,1.846268,1.834097,0.012171,0.006592,0.00014813,0,0.009888,late
26,HGF|GSK690693_GSK1120212,90,90.0,28,p90RSK_pT359_S363,0.53272,0.530178,0.002542,0.004771,6.46e-06,0,0.007156,late
26,HGF|GSK690693_GSK1120212,90,90.0,29,PDK1_pS241,1.04271,1.055873,0.013163,0.012624,0.00017327,0,0.018936,late
26,HGF|GSK690693_GSK1120212,90,90.0,30,PKC-alpha_pS657,0.195969,0.197951,0.001982,0.010115,3.93e-06,0,0.015173,late
26,HGF|GSK690693_GSK1120212,90,90.0,31,PRAS40_pT246,1.246931,1.230278,0.016652,0.013355,0.0002773,0,0.020032,late
26,HGF|GSK690693_GSK1120212,90,90.0,32,Rb_pS807_S811,1.508123,1.503287,0.004836,0.003206,2.338e-05,0,0.00481,late
26,HGF|GSK690693_GSK1120212,90,90.0,33,S6_pS235_S236,3.072901,3.080952,0.008051,0.00262,6.482e-05,0,0.00393,late
26,HGF|GSK690693_GSK1120212,90,90.0,34,S6_pS240_S244,1.060941,1.082704,0.021763,0.020513,0.00047365,0,0.03077,late
26,HGF|GSK690693_GSK1120212,90,90.0,35,Src_pY416,0.081629,0.081837,0.000208,0.002544,4e-08,0,0.003816,late
26,HGF|GSK690693_GSK1120212,90,90.0,36,Src_pY527,1.055709,1.058606,0.002896,0.002744,8.39e-06,0,0.004115,late
26,HGF|GSK690693_GSK1120212,90,90.0,37,STAT3_pY705,0.189876,0.188001,0.001875,0.009874,3.52e-06,0,0.014811,late
26,HGF|GSK690693_GSK1120212,90,90.0,38,TAZ_pS89,0.644113,0.656742,0.012628,0.019606,0.00015948,0,0.029409,late
26,HGF|GSK690693_GSK1120212,90,90.0,39,YAP_pS127,0.290599,0.298097,0.007498,0.025803,5.622e-05,0,0.038704,late
26,HGF|GSK690693_GSK1120212,90,90.0,40,YB-1_PS102,0.451337,0.452233,0.000896,0.001985,8e-07,0,0.002977,late
26,HGF|GSK690693_GSK1120212,91,91.0,0,4EBP1_pS65,0.666152,0.664688,0.001464,0.002197,2.14e-06,0,0.003296,late
26,HGF|GSK690693_GSK1120212,91,91.0,1,ACC_pS79,0.18635,0.18859,0.002239,0.012016,5.01e-06,0,0.018024,late
26,HGF|GSK690693_GSK1120212,91,91.0,2,AKT_pS473,1.153183,1.165207,0.012023,0.010426,0.00014456,0,0.015639,late
26,HGF|GSK690693_GSK1120212,91,91.0,3,AKT_pT308,1.244037,1.256374,0.012337,0.009917,0.0001522,0,0.014875,late
26,HGF|GSK690693_GSK1120212,91,91.0,4,AMPK_pT172,1.837295,1.824862,0.012433,0.006767,0.00015459,0,0.010151,late
26,HGF|GSK690693_GSK1120212,91,91.0,5,BAD_pS112,0.632647,0.625352,0.007294,0.01153,5.321e-05,0,0.017294,late
26,HGF|GSK690693_GSK1120212,91,91.0,6,c-JUN_pS73,0.408306,0.39914,0.009166,0.02245,8.402e-05,0,0.033675,late
26,HGF|GSK690693_GSK1120212,91,91.0,7,c-Met_pY1235,0.461448,0.458934,0.002514,0.005449,6.32e-06,0,0.008173,late
26,HGF|GSK690693_GSK1120212,91,91.0,8,c-Raf_pS338,0.484775,0.488737,0.003962,0.008173,1.57e-05,0,0.012259,late
26,HGF|GSK690693_GSK1120212,91,91.0,9,CHK1_pS345,0.247396,0.243835,0.003561,0.014395,1.268e-05,0,0.021592,late
26,HGF|GSK690693_GSK1120212,91,91.0,10,CHK2_pT68,0.219454,0.21736,0.002094,0.009543,4.39e-06,0,0.014315,late
26,HGF|GSK690693_GSK1120212,91,91.0,11,EGFR_pY1068,0.078532,0.080839,0.002307,0.029376,5.32e-06,0,0.044063,late
26,HGF|GSK690693_GSK1120212,91,91.0,12,EGFR_pY1173,0.446894,0.445869,0.001024,0.002292,1.05e-06,0,0.003439,late
26,HGF|GSK690693_GSK1120212,91,91.0,13,EGFR_pY992,0.105312,0.1073,0.001988,0.01888,3.95e-06,0,0.02832,late
26,HGF|GSK690693_GSK1120212,91,91.0,14,ER-alpha_pS118,0.776196,0.767779,0.008416,0.010843,7.083e-05,0,0.016264,late
26,HGF|GSK690693_GSK1120212,91,91.0,15,FOXO3a_pS318_S321,0.477402,0.476983,0.000419,0.000877,1.8e-07,0,0.001316,late
26,HGF|GSK690693_GSK1120212,91,91.0,16,GSK3-alpha-beta_pS21_S9,1.118688,1.123431,0.004743,0.004239,2.249e-05,0,0.006359,late
26,HGF|GSK690693_GSK1120212,91,91.0,17,GSK3-alpha-beta_pS9,1.226824,1.239253,0.012429,0.010131,0.00015448,0,0.015197,late
26,HGF|GSK690693_GSK1120212,91,91.0,18,HER2_pY1248,1.476731,1.477847,0.001117,0.000756,1.25e-06,0,0.001134,late
26,HGF|GSK690693_GSK1120212,91,91.0,19,JNK_pT183_pT185,0.236531,0.237047,0.000517,0.002185,2.7e-07,0,0.003278,late
26,HGF|GSK690693_GSK1120212,91,91.0,20,MAPK_pT202_Y204,0.08934,0.095937,0.006597,0.073839,4.352e-05,0,0.110758,late
26,HGF|GSK690693_GSK1120212,91,91.0,21,MEK1_pS217_S221,0.215961,0.221531,0.00557,0.025791,3.102e-05,0,0.038687,late
26,HGF|GSK690693_GSK1120212,91,91.0,22,mTOR_pS2448,0.431874,0.430846,0.001028,0.00238,1.06e-06,0,0.00357,late
26,HGF|GSK690693_GSK1120212,91,91.0,23,NF-kB-p65_pS536,0.517947,0.502895,0.015052,0.02906,0.00022656,0,0.043591,late
26,HGF|GSK690693_GSK1120212,91,91.0,24,p27_pT157,0.628097,0.630087,0.00199,0.003168,3.96e-06,0,0.004752,late
26,HGF|GSK690693_GSK1120212,91,91.0,25,p27_pT198,0.430431,0.434624,0.004193,0.009741,1.758e-05,0,0.014612,late
26,HGF|GSK690693_GSK1120212,91,91.0,26,p38_pT180_Y182,0.173437,0.175436,0.001999,0.011523,3.99e-06,0,0.017285,late
26,HGF|GSK690693_GSK1120212,91,91.0,27,p70S6K_pT389,1.806386,1.796369,0.010017,0.005545,0.00010034,0,0.008318,late
26,HGF|GSK690693_GSK1120212,91,91.0,28,p90RSK_pT359_S363,0.533922,0.530976,0.002946,0.005518,8.68e-06,0,0.008277,late
26,HGF|GSK690693_GSK1120212,91,91.0,29,PDK1_pS241,1.041542,1.054604,0.013062,0.012541,0.00017062,0,0.018812,late
26,HGF|GSK690693_GSK1120212,91,91.0,30,PKC-alpha_pS657,0.196542,0.198332,0.00179,0.009107,3.2e-06,0,0.01366,late
26,HGF|GSK690693_GSK1120212,91,91.0,31,PRAS40_pT246,1.240781,1.223299,0.017482,0.01409,0.00030563,0,0.021135,late
26,HGF|GSK690693_GSK1120212,91,91.0,32,Rb_pS807_S811,1.500453,1.489979,0.010475,0.006981,0.00010972,0,0.010471,late
26,HGF|GSK690693_GSK1120212,91,91.0,33,S6_pS235_S236,3.026369,3.030387,0.004019,0.001328,1.615e-05,0,0.001992,late
26,HGF|GSK690693_GSK1120212,91,91.0,34,S6_pS240_S244,1.053137,1.070764,0.017627,0.016738,0.00031072,0,0.025107,late
26,HGF|GSK690693_GSK1120212,91,91.0,35,Src_pY416,0.081484,0.081675,0.000191,0.002342,4e-08,0,0.003513,late
26,HGF|GSK690693_GSK1120212,91,91.0,36,Src_pY527,1.055817,1.055665,0.000152,0.000144,2e-08,0,0.000216,late
26,HGF|GSK690693_GSK1120212,91,91.0,37,STAT3_pY705,0.189654,0.18735,0.002304,0.012148,5.31e-06,0,0.018222,late
26,HGF|GSK690693_GSK1120212,91,91.0,38,TAZ_pS89,0.638551,0.649332,0.01078,0.016882,0.00011621,0,0.025324,late
26,HGF|GSK690693_GSK1120212,91,91.0,39,YAP_pS127,0.290624,0.29722,0.006596,0.022697,4.351e-05,0,0.034046,late
26,HGF|GSK690693_GSK1120212,91,91.0,40,YB-1_PS102,0.450053,0.448948,0.001105,0.002454,1.22e-06,0,0.003682,late
26,HGF|GSK690693_GSK1120212,92,92.0,0,4EBP1_pS65,0.666533,0.665598,0.000935,0.001404,8.8e-07,0,0.002105,late
26,HGF|GSK690693_GSK1120212,92,92.0,1,ACC_pS79,0.185381,0.187519,0.002138,0.011535,4.57e-06,0,0.017302,late
26,HGF|GSK690693_GSK1120212,92,92.0,2,AKT_pS473,1.146962,1.156663,0.009701,0.008458,9.41e-05,0,0.012686,late
26,HGF|GSK690693_GSK1120212,92,92.0,3,AKT_pT308,1.234095,1.244424,0.010329,0.008369,0.00010668,0,0.012554,late
26,HGF|GSK690693_GSK1120212,92,92.0,4,AMPK_pT172,1.845016,1.833388,0.011629,0.006303,0.00013522,0,0.009454,late
26,HGF|GSK690693_GSK1120212,92,92.0,5,BAD_pS112,0.630417,0.624046,0.006371,0.010106,4.059e-05,0,0.015159,late
26,HGF|GSK690693_GSK1120212,92,92.0,6,c-JUN_pS73,0.410906,0.400263,0.010643,0.025901,0.00011327,0,0.038851,late
26,HGF|GSK690693_GSK1120212,92,92.0,7,c-Met_pY1235,0.461372,0.45825,0.003122,0.006768,9.75e-06,0,0.010152,late
26,HGF|GSK690693_GSK1120212,92,92.0,8,c-Raf_pS338,0.486632,0.489585,0.002954,0.00607,8.73e-06,0,0.009105,late
26,HGF|GSK690693_GSK1120212,92,92.0,9,CHK1_pS345,0.246901,0.242873,0.004028,0.016312,1.622e-05,0,0.024468,late
26,HGF|GSK690693_GSK1120212,92,92.0,10,CHK2_pT68,0.21974,0.217222,0.002518,0.01146,6.34e-06,0,0.017189,late
26,HGF|GSK690693_GSK1120212,92,92.0,11,EGFR_pY1068,0.078263,0.080381,0.002117,0.027055,4.48e-06,0,0.040582,late
26,HGF|GSK690693_GSK1120212,92,92.0,12,EGFR_pY1173,0.446457,0.445133,0.001324,0.002966,1.75e-06,0,0.004448,late
26,HGF|GSK690693_GSK1120212,92,92.0,13,EGFR_pY992,0.105785,0.107678,0.001894,0.017902,3.59e-06,0,0.026854,late
26,HGF|GSK690693_GSK1120212,92,92.0,14,ER-alpha_pS118,0.775939,0.76788,0.008059,0.010386,6.494e-05,0,0.015579,late
26,HGF|GSK690693_GSK1120212,92,92.0,15,FOXO3a_pS318_S321,0.476222,0.475967,0.000254,0.000534,6e-08,0,0.000801,late
26,HGF|GSK690693_GSK1120212,92,92.0,16,GSK3-alpha-beta_pS21_S9,1.111203,1.115108,0.003905,0.003515,1.525e-05,0,0.005272,late
26,HGF|GSK690693_GSK1120212,92,92.0,17,GSK3-alpha-beta_pS9,1.218541,1.23065,0.012109,0.009937,0.00014663,0,0.014906,late
26,HGF|GSK690693_GSK1120212,92,92.0,18,HER2_pY1248,1.472463,1.469867,0.002596,0.001763,6.74e-06,0,0.002645,late
26,HGF|GSK690693_GSK1120212,92,92.0,19,JNK_pT183_pT185,0.236498,0.236848,0.000349,0.001478,1.2e-07,0,0.002216,late
26,HGF|GSK690693_GSK1120212,92,92.0,20,MAPK_pT202_Y204,0.087807,0.094561,0.006753,0.076911,4.561e-05,0,0.115367,late
26,HGF|GSK690693_GSK1120212,92,92.0,21,MEK1_pS217_S221,0.213416,0.218641,0.005225,0.024482,2.73e-05,0,0.036723,late
26,HGF|GSK690693_GSK1120212,92,92.0,22,mTOR_pS2448,0.432852,0.430092,0.00276,0.006376,7.62e-06,0,0.009564,late
26,HGF|GSK690693_GSK1120212,92,92.0,23,NF-kB-p65_pS536,0.515177,0.499865,0.015312,0.029722,0.00023446,0,0.044583,late
26,HGF|GSK690693_GSK1120212,92,92.0,24,p27_pT157,0.627567,0.628807,0.00124,0.001976,1.54e-06,0,0.002963,late
26,HGF|GSK690693_GSK1120212,92,92.0,25,p27_pT198,0.430591,0.435009,0.004418,0.01026,1.952e-05,0,0.015389,late
26,HGF|GSK690693_GSK1120212,92,92.0,26,p38_pT180_Y182,0.172137,0.174159,0.002022,0.011747,4.09e-06,0,0.01762,late
26,HGF|GSK690693_GSK1120212,92,92.0,27,p70S6K_pT389,1.77331,1.766552,0.006758,0.003811,4.567e-05,0,0.005717,late
26,HGF|GSK690693_GSK1120212,92,92.0,28,p90RSK_pT359_S363,0.535196,0.531795,0.003401,0.006355,1.157e-05,0,0.009533,late
26,HGF|GSK690693_GSK1120212,92,92.0,29,PDK1_pS241,1.040698,1.053487,0.012789,0.012289,0.00016355,0,0.018433,late
26,HGF|GSK690693_GSK1120212,92,92.0,30,PKC-alpha_pS657,0.197232,0.198723,0.001491,0.007562,2.22e-06,0,0.011343,late
26,HGF|GSK690693_GSK1120212,92,92.0,31,PRAS40_pT246,1.235677,1.217962,0.017715,0.014336,0.00031382,0,0.021505,late
26,HGF|GSK690693_GSK1120212,92,92.0,32,Rb_pS807_S811,1.495804,1.479666,0.016138,0.010789,0.00026045,0,0.016184,late
26,HGF|GSK690693_GSK1120212,92,92.0,33,S6_pS235_S236,2.983392,2.983634,0.000242,8.1e-05,6e-08,0,0.000122,late
26,HGF|GSK690693_GSK1120212,92,92.0,34,S6_pS240_S244,1.047452,1.060382,0.01293,0.012344,0.00016718,0,0.018516,late
26,HGF|GSK690693_GSK1120212,92,92.0,35,Src_pY416,0.081384,0.081538,0.000154,0.001894,2e-08,0,0.002841,late
26,HGF|GSK690693_GSK1120212,92,92.0,36,Src_pY527,1.056445,1.05306,0.003385,0.003204,1.146e-05,0,0.004806,late
26,HGF|GSK690693_GSK1120212,92,92.0,37,STAT3_pY705,0.189445,0.1867,0.002745,0.01449,7.54e-06,0,0.021736,late
26,HGF|GSK690693_GSK1120212,92,92.0,38,TAZ_pS89,0.633312,0.64235,0.009039,0.014272,8.17e-05,0,0.021409,late
26,HGF|GSK690693_GSK1120212,92,92.0,39,YAP_pS127,0.290666,0.296365,0.005699,0.019605,3.247e-05,0,0.029408,late
26,HGF|GSK690693_GSK1120212,92,92.0,40,YB-1_PS102,0.449661,0.446371,0.00329,0.007316,1.082e-05,0,0.010974,late
26,HGF|GSK690693_GSK1120212,93,93.0,0,4EBP1_pS65,0.667163,0.666677,0.000486,0.000729,2.4e-07,0,0.001094,late
26,HGF|GSK690693_GSK1120212,93,93.0,1,ACC_pS79,0.184474,0.186452,0.001977,0.010719,3.91e-06,0,0.016079,late
26,HGF|GSK690693_GSK1120212,93,93.0,2,AKT_pS473,1.143544,1.151266,0.007722,0.006753,5.963e-05,0,0.010129,late
26,HGF|GSK690693_GSK1120212,93,93.0,3,AKT_pT308,1.226912,1.235438,0.008527,0.00695,7.27e-05,0,0.010425,late
26,HGF|GSK690693_GSK1120212,93,93.0,4,AMPK_pT172,1.851595,1.840578,0.011017,0.00595,0.00012138,0,0.008925,late
26,HGF|GSK690693_GSK1120212,93,93.0,5,BAD_pS112,0.628444,0.623014,0.00543,0.008641,2.949e-05,0,0.012961,late
26,HGF|GSK690693_GSK1120212,93,93.0,6,c-JUN_pS73,0.413484,0.401454,0.01203,0.029095,0.00014473,0,0.043643,late
26,HGF|GSK690693_GSK1120212,93,93.0,7,c-Met_pY1235,0.461449,0.457721,0.003728,0.00808,1.39e-05,0,0.01212,late
26,HGF|GSK690693_GSK1120212,93,93.0,8,c-Raf_pS338,0.488807,0.490398,0.00159,0.003253,2.53e-06,0,0.00488,late
26,HGF|GSK690693_GSK1120212,93,93.0,9,CHK1_pS345,0.246399,0.242011,0.004388,0.017807,1.925e-05,0,0.02671,late
26,HGF|GSK690693_GSK1120212,93,93.0,10,CHK2_pT68,0.220101,0.217102,0.002999,0.013625,8.99e-06,0,0.020438,late
26,HGF|GSK690693_GSK1120212,93,93.0,11,EGFR_pY1068,0.078053,0.079995,0.001943,0.024888,3.77e-06,0,0.037332,late
26,HGF|GSK690693_GSK1120212,93,93.0,12,EGFR_pY1173,0.446128,0.444449,0.001679,0.003762,2.82e-06,0,0.005644,late
26,HGF|GSK690693_GSK1120212,93,93.0,13,EGFR_pY992,0.106198,0.108033,0.001835,0.017283,3.37e-06,0,0.025924,late
26,HGF|GSK690693_GSK1120212,93,93.0,14,ER-alpha_pS118,0.775531,0.767846,0.007686,0.00991,5.907e-05,0,0.014865,late
26,HGF|GSK690693_GSK1120212,93,93.0,15,FOXO3a_pS318_S321,0.475167,0.475071,9.6e-05,0.000202,1e-08,0,0.000303,late
26,HGF|GSK690693_GSK1120212,93,93.0,16,GSK3-alpha-beta_pS21_S9,1.10501,1.108095,0.003084,0.002791,9.51e-06,0,0.004187,late
26,HGF|GSK690693_GSK1120212,93,93.0,17,GSK3-alpha-beta_pS9,1.211708,1.223313,0.011605,0.009578,0.00013468,0,0.014366,late
26,HGF|GSK690693_GSK1120212,93,93.0,18,HER2_pY1248,1.46907,1.462796,0.006273,0.00427,3.935e-05,0,0.006405,late
26,HGF|GSK690693_GSK1120212,93,93.0,19,JNK_pT183_pT185,0.23647,0.236681,0.000211,0.000892,4e-08,0,0.001337,late
26,HGF|GSK690693_GSK1120212,93,93.0,20,MAPK_pT202_Y204,0.086589,0.093375,0.006785,0.078364,4.604e-05,0,0.117546,late
26,HGF|GSK690693_GSK1120212,93,93.0,21,MEK1_pS217_S221,0.211369,0.216051,0.004682,0.022152,2.192e-05,0,0.033228,late
26,HGF|GSK690693_GSK1120212,93,93.0,22,mTOR_pS2448,0.434203,0.429534,0.004669,0.010753,2.18e-05,0,0.016129,late
26,HGF|GSK690693_GSK1120212,93,93.0,23,NF-kB-p65_pS536,0.512383,0.49717,0.015213,0.02969,0.00023142,0,0.044535,late
26,HGF|GSK690693_GSK1120212,93,93.0,24,p27_pT157,0.627267,0.627715,0.000448,0.000714,2e-07,0,0.001071,late
26,HGF|GSK690693_GSK1120212,93,93.0,25,p27_pT198,0.430857,0.435456,0.004599,0.010674,2.115e-05,0,0.016012,late
26,HGF|GSK690693_GSK1120212,93,93.0,26,p38_pT180_Y182,0.170884,0.172933,0.00205,0.011994,4.2e-06,0,0.017991,late
26,HGF|GSK690693_GSK1120212,93,93.0,27,p70S6K_pT389,1.74644,1.744135,0.002305,0.00132,5.31e-06,0,0.001979,late
26,HGF|GSK690693_GSK1120212,93,93.0,28,p90RSK_pT359_S363,0.536516,0.532615,0.003901,0.007272,1.522e-05,0,0.010908,late
26,HGF|GSK690693_GSK1120212,93,93.0,29,PDK1_pS241,1.040171,1.052565,0.012395,0.011916,0.00015363,0,0.017874,late
26,HGF|GSK690693_GSK1120212,93,93.0,30,PKC-alpha_pS657,0.198012,0.199121,0.001108,0.005597,1.23e-06,0,0.008395,late
26,HGF|GSK690693_GSK1120212,93,93.0,31,PRAS40_pT246,1.23156,1.21425,0.017309,0.014055,0.00029962,0,0.021082,late
26,HGF|GSK690693_GSK1120212,93,93.0,32,Rb_pS807_S811,1.493681,1.472157,0.021524,0.01441,0.0004633,0,0.021615,late
26,HGF|GSK690693_GSK1120212,93,93.0,33,S6_pS235_S236,2.944223,2.94096,0.003263,0.001108,1.065e-05,0,0.001662,late
26,HGF|GSK690693_GSK1120212,93,93.0,34,S6_pS240_S244,1.04354,1.051389,0.007849,0.007522,6.161e-05,0,0.011283,late
26,HGF|GSK690693_GSK1120212,93,93.0,35,Src_pY416,0.081325,0.081428,0.000102,0.001257,1e-08,0,0.001886,late
26,HGF|GSK690693_GSK1120212,93,93.0,36,Src_pY527,1.057509,1.050793,0.006716,0.006351,4.511e-05,0,0.009527,late
26,HGF|GSK690693_GSK1120212,93,93.0,37,STAT3_pY705,0.189254,0.186063,0.003191,0.01686,1.018e-05,0,0.025291,late
26,HGF|GSK690693_GSK1120212,93,93.0,38,TAZ_pS89,0.62835,0.635834,0.007484,0.01191,5.601e-05,0,0.017866,late
26,HGF|GSK690693_GSK1120212,93,93.0,39,YAP_pS127,0.290698,0.295559,0.004861,0.016722,2.363e-05,0,0.025083,late
26,HGF|GSK690693_GSK1120212,93,93.0,40,YB-1_PS102,0.450007,0.444456,0.005551,0.012336,3.082e-05,0,0.018505,late
26,HGF|GSK690693_GSK1120212,94,94.0,0,4EBP1_pS65,0.667998,0.66791,8.8e-05,0.000132,1e-08,0,0.000198,late
26,HGF|GSK690693_GSK1120212,94,94.0,1,ACC_pS79,0.183626,0.185408,0.001782,0.009702,3.17e-06,0,0.014553,late
26,HGF|GSK690693_GSK1120212,94,94.0,2,AKT_pS473,1.142404,1.148617,0.006213,0.005439,3.86e-05,0,0.008158,late
26,HGF|GSK690693_GSK1120212,94,94.0,3,AKT_pT308,1.222005,1.229086,0.007081,0.005795,5.014e-05,0,0.008692,late
26,HGF|GSK690693_GSK1120212,94,94.0,4,AMPK_pT172,1.857201,1.84655,0.010651,0.005735,0.00011345,0,0.008603,late
26,HGF|GSK690693_GSK1120212,94,94.0,5,BAD_pS112,0.626734,0.622252,0.004482,0.007152,2.009e-05,0,0.010727,late
26,HGF|GSK690693_GSK1120212,94,94.0,6,c-JUN_pS73,0.416028,0.40269,0.013338,0.032061,0.00017791,0,0.048091,late
26,HGF|GSK690693_GSK1120212,94,94.0,7,c-Met_pY1235,0.461646,0.457325,0.004321,0.00936,1.867e-05,0,0.01404,late
26,HGF|GSK690693_GSK1120212,94,94.0,8,c-Raf_pS338,0.49122,0.491149,7.1e-05,0.000145,1e-08,0,0.000217,late
26,HGF|GSK690693_GSK1120212,94,94.0,9,CHK1_pS345,0.245901,0.241253,0.004648,0.018902,2.16e-05,0,0.028353,late
26,HGF|GSK690693_GSK1120212,94,94.0,10,CHK2_pT68,0.220524,0.216999,0.003525,0.015982,1.242e-05,0,0.023974,late
26,HGF|GSK690693_GSK1120212,94,94.0,11,EGFR_pY1068,0.077893,0.079676,0.001783,0.022897,3.18e-06,0,0.034345,late
26,HGF|GSK690693_GSK1120212,94,94.0,12,EGFR_pY1173,0.44589,0.443822,0.002068,0.004637,4.28e-06,0,0.006956,late
26,HGF|GSK690693_GSK1120212,94,94.0,13,EGFR_pY992,0.10656,0.108367,0.001807,0.016955,3.26e-06,0,0.025432,late
26,HGF|GSK690693_GSK1120212,94,94.0,14,ER-alpha_pS118,0.775029,0.76772,0.007309,0.009431,5.342e-05,0,0.014146,late
26,HGF|GSK690693_GSK1120212,94,94.0,15,FOXO3a_pS318_S321,0.474223,0.474307,8.3e-05,0.000175,1e-08,0,0.000263,late
26,HGF|GSK690693_GSK1120212,94,94.0,16,GSK3-alpha-beta_pS21_S9,1.099966,1.102326,0.00236,0.002145,5.57e-06,0,0.003218,late
26,HGF|GSK690693_GSK1120212,94,94.0,17,GSK3-alpha-beta_pS9,1.206168,1.217197,0.01103,0.009144,0.00012165,0,0.013717,late
26,HGF|GSK690693_GSK1120212,94,94.0,18,HER2_pY1248,1.46639,1.456576,0.009814,0.006692,9.631e-05,0,0.010039,late
26,HGF|GSK690693_GSK1120212,94,94.0,19,JNK_pT183_pT185,0.236456,0.236543,8.7e-05,0.000368,1e-08,0,0.000552,late
26,HGF|GSK690693_GSK1120212,94,94.0,20,MAPK_pT202_Y204,0.085636,0.092375,0.006739,0.078689,4.541e-05,0,0.118034,late
26,HGF|GSK690693_GSK1120212,94,94.0,21,MEK1_pS217_S221,0.209761,0.213737,0.003976,0.018954,1.581e-05,0,0.028432,late
26,HGF|GSK690693_GSK1120212,94,94.0,22,mTOR_pS2448,0.435832,0.429148,0.006684,0.015336,4.468e-05,0,0.023004,late
26,HGF|GSK690693_GSK1120212,94,94.0,23,NF-kB-p65_pS536,0.509646,0.494799,0.014847,0.029132,0.00022043,0,0.043698,late
26,HGF|GSK690693_GSK1120212,94,94.0,24,p27_pT157,0.627145,0.626786,0.000359,0.000572,1.3e-07,0,0.000858,late
26,HGF|GSK690693_GSK1120212,94,94.0,25,p27_pT198,0.431219,0.435962,0.004743,0.011,2.25e-05,0,0.0165,late
26,HGF|GSK690693_GSK1120212,94,94.0,26,p38_pT180_Y182,0.169686,0.171764,0.002078,0.012245,4.32e-06,0,0.018367,late
26,HGF|GSK690693_GSK1120212,94,94.0,27,p70S6K_pT389,1.725226,1.728632,0.003406,0.001974,1.16e-05,0,0.002961,late
26,HGF|GSK690693_GSK1120212,94,94.0,28,p90RSK_pT359_S363,0.537862,0.533423,0.004439,0.008253,1.971e-05,0,0.01238,late
26,HGF|GSK690693_GSK1120212,94,94.0,29,PDK1_pS241,1.039942,1.051861,0.011918,0.011461,0.00014205,0,0.017191,late
26,HGF|GSK690693_GSK1120212,94,94.0,30,PKC-alpha_pS657,0.198865,0.199524,0.000659,0.003316,4.3e-07,0,0.004974,late
26,HGF|GSK690693_GSK1120212,94,94.0,31,PRAS40_pT246,1.228368,1.212105,0.016263,0.01324,0.00026449,0,0.019859,late
26,HGF|GSK690693_GSK1120212,94,94.0,32,Rb_pS807_S811,1.493667,1.467239,0.026428,0.017693,0.00069841,0,0.02654,late
26,HGF|GSK690693_GSK1120212,94,94.0,33,S6_pS235_S236,2.909024,2.902541,0.006483,0.002229,4.203e-05,0,0.003343,late
26,HGF|GSK690693_GSK1120212,94,94.0,34,S6_pS240_S244,1.041097,1.043631,0.002534,0.002434,6.42e-06,0,0.003651,late
26,HGF|GSK690693_GSK1120212,94,94.0,35,Src_pY416,0.081304,0.081342,3.8e-05,0.000471,0.0,0,0.000706,late
26,HGF|GSK690693_GSK1120212,94,94.0,36,Src_pY527,1.058939,1.04886,0.010079,0.009518,0.00010159,0,0.014277,late
26,HGF|GSK690693_GSK1120212,94,94.0,37,STAT3_pY705,0.189084,0.185448,0.003636,0.01923,1.322e-05,0,0.028845,late
26,HGF|GSK690693_GSK1120212,94,94.0,38,TAZ_pS89,0.623617,0.629787,0.00617,0.009893,3.807e-05,0,0.01484,late
26,HGF|GSK690693_GSK1120212,94,94.0,39,YAP_pS127,0.290695,0.294813,0.004118,0.014166,1.696e-05,0,0.021249,late
26,HGF|GSK690693_GSK1120212,94,94.0,40,YB-1_PS102,0.45096,0.443154,0.007805,0.017308,6.092e-05,0,0.025961,late
26,HGF|GSK690693_GSK1120212,95,95.0,0,4EBP1_pS65,0.669,0.669281,0.000281,0.00042,8e-08,0,0.000629,late
26,HGF|GSK690693_GSK1120212,95,95.0,1,ACC_pS79,0.18283,0.1844,0.001569,0.008584,2.46e-06,0,0.012877,late
26,HGF|GSK690693_GSK1120212,95,95.0,2,AKT_pS473,1.143104,1.148357,0.005253,0.004595,2.759e-05,0,0.006893,late
26,HGF|GSK690693_GSK1120212,95,95.0,3,AKT_pT308,1.218972,1.225066,0.006094,0.004999,3.714e-05,0,0.007499,late
26,HGF|GSK690693_GSK1120212,95,95.0,4,AMPK_pT172,1.861979,1.851419,0.01056,0.005671,0.0001115,0,0.008507,late
26,HGF|GSK690693_GSK1120212,95,95.0,5,BAD_pS112,0.625285,0.621747,0.003538,0.005658,1.252e-05,0,0.008487,late
26,HGF|GSK690693_GSK1120212,95,95.0,6,c-JUN_pS73,0.41853,0.403955,0.014575,0.034824,0.00021242,0,0.052235,late
